Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,,
3.050e-06,4.4,10.05,0.0481
3.060e-06,4.6,10.05,0.0483
3.070e-06,4.6,10.03,0.0481
3.080e-06,4.4,10.05,0.0483
3.090e-06,4.6,10.03,0.0483
3.100e-06,4.6,10.07,0.0485
3.110e-06,4.4,10.03,0.0479
3.120e-06,4.6,10.03,0.0483
3.130e-06,4.4,10.03,0.0481
3.140e-06,4.6,10.03,0.0483
3.150e-06,4.6,10.05,0.0479
3.160e-06,4.6,10.03,0.0481
3.170e-06,4.6,10.03,0.0481
3.180e-06,4.6,10.03,0.0483
3.190e-06,4.2,10.03,0.0483
3.200e-06,4.6,10.03,0.0481
3.210e-06,4.8,10.05,0.0479
3.220e-06,4.6,10.03,0.0479
3.230e-06,4.4,10.03,0.0483
3.240e-06,4.6,10.03,0.0481
3.250e-06,4.6,10.03,0.0481
3.260e-06,4.8,10.05,0.0483
3.270e-06,4.6,10.03,0.0483
3.280e-06,4.8,10.01,0.0481
3.290e-06,4.6,10.03,0.0479
3.300e-06,4.4,10.03,0.0481
3.310e-06,4.6,10.01,0.0481
3.320e-06,4.6,10.05,0.0479
3.330e-06,4.6,10.03,0.0483
3.340e-06,4.6,10.03,0.0483
3.350e-06,4.8,10.05,0.0481
3.360e-06,4.6,10.03,0.0481
3.370e-06,4.6,10.01,0.0483
3.380e-06,4.4,10.01,0.0483
3.390e-06,4.6,10.01,0.0483
3.400e-06,4.6,10.03,0.0479
3.410e-06,4.4,10.01,0.0481
3.420e-06,4.4,10.05,0.0483
3.430e-06,4.8,10.03,0.0479
3.440e-06,4.6,10.03,0.0479
3.450e-06,4.4,10.03,0.0479
3.460e-06,4.6,10.01,0.0481
3.470e-06,4.4,10.03,0.0481
3.480e-06,4.6,10.01,0.0481
3.490e-06,4.6,10.03,0.0479
3.500e-06,4.4,10.03,0.0481
3.510e-06,4.4,10.03,0.0481
3.520e-06,4.8,10.03,0.0483
3.530e-06,4.6,10.01,0.0479
3.540e-06,4.6,9.99,0.0483
3.550e-06,4.6,10.01,0.0481
3.560e-06,4.6,10.03,0.0483
3.570e-06,4.6,10.03,0.0481
3.580e-06,4.6,10.01,0.0483
3.590e-06,4.6,10.03,0.0483
3.600e-06,4.4,10.03,0.0477
3.610e-06,4.6,10.01,0.0483
3.620e-06,4.4,10.01,0.0479
3.630e-06,4.6,10.01,0.0479
3.640e-06,4.6,10.03,0.0479
3.650e-06,4.6,10.01,0.0485
3.660e-06,4.8,10.03,0.0483
3.670e-06,4.6,10.01,0.0483
3.680e-06,4.6,10.01,0.0481
3.690e-06,4.4,10.03,0.0481
3.700e-06,4.6,10.01,0.0481
3.710e-06,4.4,10.03,0.0483
3.720e-06,4.4,9.99,0.0483
3.730e-06,4.8,9.99,0.0485
3.740e-06,4.8,10.03,0.0483
3.750e-06,4.6,10.03,0.0479
3.760e-06,4.4,10.03,0.0479
3.770e-06,4.6,10.01,0.0477
3.780e-06,4.4,10.01,0.0483
3.790e-06,4.6,10.01,0.0479
3.800e-06,4.6,10.01,0.0481
3.810e-06,4.4,10.01,0.0481
3.820e-06,4.6,10.03,0.0479
3.830e-06,4.6,10.01,0.0481
3.840e-06,4.6,10.01,0.0481
3.850e-06,4.8,10.01,0.0483
3.860e-06,4.6,10.01,0.0477
3.870e-06,4.6,10.01,0.0483
3.880e-06,4.6,10.01,0.0479
3.890e-06,4.8,9.99,0.0483
3.900e-06,4.6,9.99,0.0477
3.910e-06,4.6,10.03,0.0481
3.920e-06,4.6,9.99,0.0479
3.930e-06,4.6,10.01,0.0481
3.940e-06,4.6,9.99,0.0479
3.950e-06,4.6,10.03,0.0479
3.960e-06,4.6,10.01,0.0475
3.970e-06,4.6,10.03,0.0479
3.980e-06,4.6,10.01,0.0481
3.990e-06,4.4,9.99,0.0483
4.000e-06,4.4,10.01,0.0477
4.010e-06,4.6,10.01,0.0481
4.020e-06,4.4,10.01,0.0485
4.030e-06,4.4,10.01,0.0479
4.040e-06,4.4,10.01,0.0479
4.050e-06,4.6,10.01,0.0479
4.060e-06,4.6,10.01,0.0479
4.070e-06,4.6,10.01,0.0481
4.080e-06,4.4,10.01,0.0477
4.090e-06,4.6,10.01,0.0483
4.100e-06,4.6,10.01,0.0481
4.110e-06,4.6,10.01,0.0481
4.120e-06,4.6,10.01,0.0481
4.130e-06,4.4,10.03,0.0481
4.140e-06,4.6,9.99,0.0481
4.150e-06,4.6,10.01,0.0481
4.160e-06,4.4,9.99,0.0481
4.170e-06,4.4,10.01,0.0483
4.180e-06,4.6,10.01,0.0481
4.190e-06,4.4,10.01,0.0483
4.200e-06,4.6,9.99,0.0475
4.210e-06,4.4,10.01,0.0483
4.220e-06,4.6,10.01,0.0481
4.230e-06,4.8,9.97,0.0481
4.240e-06,4.6,9.99,0.0481
4.250e-06,4.4,10.01,0.0481
4.260e-06,4.4,10.01,0.0481
4.270e-06,4.4,10.01,0.0481
4.280e-06,4.6,10.01,0.0485
4.290e-06,4.6,9.99,0.0481
4.300e-06,4.6,9.99,0.0477
4.310e-06,4.6,9.99,0.0481
4.320e-06,4.4,10.01,0.0475
4.330e-06,4.6,9.99,0.0481
4.340e-06,4.8,9.99,0.0485
4.350e-06,4.4,9.99,0.0481
4.360e-06,4.6,10.01,0.0481
4.370e-06,4.4,9.99,0.0477
4.380e-06,4.8,9.99,0.0479
4.390e-06,4.6,10.01,0.0481
4.400e-06,4.4,10.01,0.0475
4.410e-06,4.6,9.99,0.0479
4.420e-06,4.4,10.01,0.0479
4.430e-06,4.6,9.99,0.0479
4.440e-06,4.6,10.01,0.0475
4.450e-06,4.4,10.01,0.0479
4.460e-06,4.4,9.99,0.0479
4.470e-06,4.6,10.01,0.0479
4.480e-06,4.8,9.99,0.0481
4.490e-06,4.6,9.99,0.0479
4.500e-06,4.6,9.99,0.0479
4.510e-06,4.6,9.99,0.0481
4.520e-06,4.4,9.99,0.0477
4.530e-06,4.4,9.99,0.0479
4.540e-06,4.6,10.01,0.0479
4.550e-06,4.6,9.99,0.0481
4.560e-06,4.6,9.99,0.0485
4.570e-06,4.6,9.99,0.0481
4.580e-06,4.6,9.99,0.0479
4.590e-06,4.4,9.99,0.0475
4.600e-06,4.6,9.97,0.0479
4.610e-06,4.6,9.97,0.0479
4.620e-06,4.6,10.01,0.0481
4.630e-06,4.8,10.01,0.0481
4.640e-06,4.4,9.97,0.0483
4.650e-06,4.8,9.99,0.0479
4.660e-06,4.6,9.99,0.0479
4.670e-06,4.4,9.99,0.0485
4.680e-06,4.6,9.99,0.0479
4.690e-06,4.6,9.99,0.0477
4.700e-06,4.6,9.99,0.0481
4.710e-06,4.6,9.99,0.0481
4.720e-06,4.6,9.99,0.0479
4.730e-06,4.6,9.97,0.0475
4.740e-06,4.6,9.97,0.0477
4.750e-06,4.6,9.99,0.0479
4.760e-06,4.6,9.99,0.0475
4.770e-06,4.6,9.97,0.0477
4.780e-06,4.6,9.99,0.0477
4.790e-06,4.4,9.99,0.0485
4.800e-06,4.4,9.97,0.0479
4.810e-06,4.4,9.97,0.0483
4.820e-06,4.4,9.99,0.0477
4.830e-06,4.4,10.01,0.0477
4.840e-06,4.6,9.97,0.0481
4.850e-06,4.6,9.97,0.0479
4.860e-06,4.6,9.99,0.0475
4.870e-06,4.2,9.97,0.0477
4.880e-06,4.4,9.97,0.0479
4.890e-06,4.6,9.99,0.0475
4.900e-06,4.4,9.99,0.0473
4.910e-06,4.6,9.99,0.0481
4.920e-06,4.6,9.99,0.0477
4.930e-06,4.6,9.97,0.0479
4.940e-06,4.4,9.99,0.0479
4.950e-06,4.4,9.99,0.0479
4.960e-06,4.6,9.97,0.0479
4.970e-06,4.6,9.97,0.0473
4.980e-06,4.6,9.99,0.0481
4.990e-06,4.6,9.97,0.0477
5.000e-06,4.4,10.01,0.0479
5.010e-06,4.6,9.99,0.0479
5.020e-06,4.6,9.97,0.0477
5.030e-06,4.6,9.97,0.0477
5.040e-06,4.6,9.97,0.0477
5.050e-06,4.8,9.99,0.0479
5.060e-06,4.6,9.97,0.0475
5.070e-06,4.6,9.95,0.0479
5.080e-06,4.6,9.97,0.0481
5.090e-06,4.6,9.99,0.0479
5.100e-06,4.6,9.97,0.0479
5.110e-06,4.4,9.97,0.0477
5.120e-06,4.6,9.97,0.0477
5.130e-06,4.6,9.97,0.0479
5.140e-06,4.6,9.97,0.0477
5.150e-06,4.6,9.99,0.0479
5.160e-06,4.6,9.99,0.0479
5.170e-06,4.8,9.99,0.0477
5.180e-06,4.4,9.97,0.0477
5.190e-06,4.4,9.95,0.0479
5.200e-06,4.8,9.97,0.0477
5.210e-06,4.6,9.95,0.0479
5.220e-06,4.4,9.95,0.0473
5.230e-06,4.4,9.99,0.0473
5.240e-06,4.6,9.97,0.0481
5.250e-06,4.4,9.95,0.0479
5.260e-06,4.6,9.97,0.0481
5.270e-06,4.8,9.97,0.0481
5.280e-06,4.6,9.97,0.0483
5.290e-06,4.4,9.99,0.0475
5.300e-06,4.6,9.93,0.0479
5.310e-06,4.6,9.97,0.0479
5.320e-06,4.6,9.97,0.0479
5.330e-06,4.4,9.97,0.0475
5.340e-06,4.6,9.97,0.0477
5.350e-06,4.6,9.97,0.0477
5.360e-06,4.6,9.97,0.0473
5.370e-06,4.6,9.97,0.0479
5.380e-06,4.6,9.97,0.0477
5.390e-06,4.6,9.97,0.0479
5.400e-06,4.8,9.97,0.0479
5.410e-06,4.6,9.97,0.0477
5.420e-06,4.6,9.97,0.0479
5.430e-06,4.6,9.95,0.0479
5.440e-06,4.4,9.97,0.0479
5.450e-06,4.6,9.97,0.0479
5.460e-06,4.6,9.97,0.0479
5.470e-06,4.4,9.97,0.0477
5.480e-06,4.4,9.97,0.0477
5.490e-06,4.6,9.97,0.0477
5.500e-06,4.6,9.97,0.0481
5.510e-06,4.6,9.95,0.0477
5.520e-06,4.6,9.95,0.0477
5.530e-06,4.6,9.97,0.0479
5.540e-06,4.4,9.97,0.0473
5.550e-06,4.6,9.95,0.0479
5.560e-06,4.6,9.97,0.0475
5.570e-06,4.6,9.97,0.0479
5.580e-06,4.6,9.99,0.0479
5.590e-06,4.6,9.97,0.0481
5.600e-06,4.6,9.95,0.0479
5.610e-06,4.6,9.95,0.0479
5.620e-06,4.6,9.95,0.0481
5.630e-06,4.6,9.97,0.0481
5.640e-06,4.4,9.95,0.0477
5.650e-06,4.6,9.95,0.0481
5.660e-06,4.6,9.95,0.0477
5.670e-06,4.6,9.97,0.0481
5.680e-06,4.4,9.95,0.0477
5.690e-06,4.6,9.95,0.0479
5.700e-06,4.6,9.97,0.0473
5.710e-06,4.6,9.95,0.0475
5.720e-06,4.6,9.97,0.0481
5.730e-06,4.6,9.95,0.0477
5.740e-06,4.6,9.95,0.0475
5.750e-06,4.6,9.97,0.0477
5.760e-06,4.6,9.95,0.0475
5.770e-06,4.6,9.97,0.0477
5.780e-06,4.6,9.99,0.0479
5.790e-06,4.2,9.95,0.0479
5.800e-06,4.6,9.97,0.0477
5.810e-06,4.6,9.95,0.0477
5.820e-06,4.6,9.97,0.0473
5.830e-06,4.6,9.93,0.0475
5.840e-06,4.4,9.95,0.0473
5.850e-06,4.6,9.95,0.0475
5.860e-06,4.4,9.97,0.0477
5.870e-06,4.6,9.95,0.0475
5.880e-06,4.8,9.95,0.0479
5.890e-06,4.4,9.97,0.0481
5.900e-06,4.6,9.95,0.0475
5.910e-06,4.4,9.97,0.0481
5.920e-06,4.8,9.95,0.0479
5.930e-06,4.6,9.95,0.0477
5.940e-06,4.6,9.95,0.0477
5.950e-06,4.6,9.95,0.0479
5.960e-06,4.6,9.95,0.0475
5.970e-06,4.6,9.95,0.0479
5.980e-06,4.6,9.93,0.0475
5.990e-06,4.6,9.95,0.0479
6.000e-06,4.4,9.95,0.0477
6.010e-06,4.6,9.93,0.0477
6.020e-06,4.6,9.93,0.0479
6.030e-06,4.6,9.95,0.0479
6.040e-06,4.6,9.93,0.0477
6.050e-06,4.6,9.93,0.0475
6.060e-06,4.8,9.93,0.0477
6.070e-06,4.6,9.95,0.0475
6.080e-06,4.6,9.95,0.0481
6.090e-06,4.6,9.95,0.0479
6.100e-06,4.6,9.95,0.0477
6.110e-06,4.4,9.93,0.0479
6.120e-06,4.6,9.95,0.0479
6.130e-06,4.6,9.95,0.0477
6.140e-06,4.6,9.95,0.0473
6.150e-06,4.6,9.93,0.0479
6.160e-06,4.6,9.93,0.0477
6.170e-06,4.6,9.93,0.0477
6.180e-06,4.6,9.95,0.0473
6.190e-06,4.6,9.95,0.0477
6.200e-06,4.6,9.91,0.0475
6.210e-06,4.6,9.95,0.0477
6.220e-06,4.8,9.93,0.0475
6.230e-06,4.6,9.93,0.0475
6.240e-06,4.6,9.93,0.0479
6.250e-06,4.6,9.91,0.0477
6.260e-06,4.6,9.93,0.0475
6.270e-06,4.4,9.93,0.0479
6.280e-06,4.6,9.95,0.0479
6.290e-06,4.6,9.91,0.0473
6.300e-06,4.6,9.93,0.0481
6.310e-06,4.6,9.95,0.0477
6.320e-06,4.6,9.93,0.0475
6.330e-06,4.6,9.95,0.0479
6.340e-06,4.6,9.95,0.0473
6.350e-06,4.6,9.91,0.0473
6.360e-06,4.6,9.93,0.0473
6.370e-06,4.6,9.93,0.0473
6.380e-06,4.6,9.95,0.0479
6.390e-06,4.6,9.93,0.0475
6.400e-06,4.4,9.93,0.0475
6.410e-06,4.6,9.95,0.0479
6.420e-06,4.6,9.93,0.0475
6.430e-06,4.6,9.93,0.0479
6.440e-06,4.6,9.93,0.0479
6.450e-06,4.6,9.93,0.0473
6.460e-06,4.4,9.93,0.0479
6.470e-06,4.6,9.93,0.0479
6.480e-06,4.6,9.95,0.0473
6.490e-06,4.6,9.95,0.0477
6.500e-06,4.6,9.93,0.0477
6.510e-06,4.6,9.93,0.0475
6.520e-06,4.8,9.95,0.0475
6.530e-06,4.4,9.93,0.0479
6.540e-06,4.8,9.93,0.0473
6.550e-06,4.6,9.93,0.0475
6.560e-06,4.6,9.93,0.0473
6.570e-06,4.4,9.91,0.0477
6.580e-06,4.8,9.91,0.0479
6.590e-06,4.6,9.95,0.0475
6.600e-06,4.4,9.91,0.0477
6.610e-06,4.6,9.95,0.0477
6.620e-06,4.6,9.93,0.0477
6.630e-06,4.6,9.93,0.0477
6.640e-06,4.4,9.93,0.0477
6.650e-06,4.6,9.93,0.0479
6.660e-06,4.6,9.93,0.0475
6.670e-06,4.6,9.93,0.0475
6.680e-06,4.8,9.93,0.0477
6.690e-06,4.6,9.93,0.0475
6.700e-06,4.6,9.93,0.0473
6.710e-06,4.6,9.95,0.0473
6.720e-06,4.6,9.93,0.0479
6.730e-06,4.6,9.91,0.0479
6.740e-06,4.6,9.91,0.0477
6.750e-06,4.6,9.93,0.0479
6.760e-06,4.6,9.93,0.0477
6.770e-06,4.6,9.93,0.0475
6.780e-06,4.6,9.93,0.0477
6.790e-06,4.6,9.93,0.0473
6.800e-06,4.6,9.93,0.0479
6.810e-06,4.6,9.93,0.0475
6.820e-06,4.6,9.93,0.0477
6.830e-06,4.8,9.93,0.0475
6.840e-06,4.6,9.93,0.0477
6.850e-06,4.4,9.93,0.0471
6.860e-06,4.6,9.93,0.0475
6.870e-06,4.4,9.93,0.0479
6.880e-06,4.6,9.91,0.0475
6.890e-06,4.6,9.93,0.0475
6.900e-06,4.4,9.93,0.0477
6.910e-06,4.4,9.93,0.0479
6.920e-06,4.6,9.93,0.0475
6.930e-06,4.8,9.91,0.0475
6.940e-06,4.4,9.93,0.0477
6.950e-06,4.6,9.91,0.0475
6.960e-06,4.6,9.91,0.0475
6.970e-06,4.6,9.91,0.0479
6.980e-06,4.6,9.91,0.0477
6.990e-06,4.6,9.91,0.0477
7.000e-06,4.6,9.91,0.0475
7.010e-06,4.6,9.91,0.0477
7.020e-06,4.4,9.93,0.0479
7.030e-06,4.6,9.91,0.0477
7.040e-06,4.6,9.91,0.0477
7.050e-06,4.6,9.93,0.0479
7.060e-06,4.6,9.93,0.0475
7.070e-06,4.8,9.91,0.0477
7.080e-06,4.4,9.91,0.0477
7.090e-06,4.8,9.93,0.0479
7.100e-06,4.4,9.91,0.0475
7.110e-06,4.6,9.91,0.0473
7.120e-06,4.8,9.93,0.0473
7.130e-06,4.6,9.91,0.0479
7.140e-06,4.6,9.93,0.0475
7.150e-06,4.6,9.91,0.0475
7.160e-06,4.6,9.91,0.0479
7.170e-06,4.6,9.91,0.0475
7.180e-06,4.6,9.91,0.0479
7.190e-06,4.8,9.91,0.0477
7.200e-06,4.8,9.91,0.0479
7.210e-06,4.6,9.93,0.0477
7.220e-06,4.6,9.91,0.0475
7.230e-06,4.6,9.91,0.0475
7.240e-06,4.4,9.91,0.0477
7.250e-06,4.6,9.93,0.0473
7.260e-06,4.4,9.91,0.0477
7.270e-06,4.6,9.91,0.0477
7.280e-06,4.4,9.91,0.0475
7.290e-06,4.6,9.93,0.0479
7.300e-06,4.6,9.91,0.0473
7.310e-06,4.4,9.91,0.0475
7.320e-06,4.6,9.89,0.0479
7.330e-06,4.6,9.93,0.0475
7.340e-06,4.6,9.91,0.0473
7.350e-06,4.6,9.93,0.0477
7.360e-06,4.8,9.91,0.0475
7.370e-06,4.6,9.89,0.0475
7.380e-06,4.6,9.91,0.0475
7.390e-06,4.6,9.91,0.0475
7.400e-06,4.8,9.91,0.0481
7.410e-06,4.4,9.93,0.0479
7.420e-06,4.6,9.91,0.0477
7.430e-06,4.4,9.89,0.0479
7.440e-06,4.6,9.89,0.0475
7.450e-06,4.4,9.91,0.0475
7.460e-06,4.6,9.91,0.0475
7.470e-06,4.6,9.93,0.0473
7.480e-06,4.4,9.91,0.0475
7.490e-06,4.4,9.91,0.0473
7.500e-06,4.2,9.89,0.0477
7.510e-06,4.6,9.89,0.0473
7.520e-06,4.6,9.91,0.0475
7.530e-06,4.4,9.93,0.0479
7.540e-06,4.6,9.91,0.0477
7.550e-06,4.8,9.89,0.0473
7.560e-06,4.4,9.91,0.0477
7.570e-06,4.6,9.91,0.0475
7.580e-06,4.6,9.89,0.0475
7.590e-06,4.6,9.91,0.0477
7.600e-06,4.6,9.91,0.0477
7.610e-06,4.8,9.91,0.0473
7.620e-06,4.6,9.93,0.0479
7.630e-06,4.6,9.89,0.0475
7.640e-06,4.2,9.89,0.0477
7.650e-06,3.2,9.89,0.0477
7.660e-06,2.6,9.89,0.0473
7.670e-06,3,9.91,0.0477
7.680e-06,3.6,9.93,0.0479
7.690e-06,3.8,9.93,0.0479
7.700e-06,3.6,9.93,0.0475
7.710e-06,3.4,9.93,0.0471
7.720e-06,3.2,9.93,0.0481
7.730e-06,3.2,10.01,0.0481
7.740e-06,3,10.05,0.0485
7.750e-06,3.2,10.19,0.0487
7.760e-06,3,10.19,0.0479
7.770e-06,3,10.05,0.0489
7.780e-06,2.8,10.19,0.0479
7.790e-06,2.4,10.11,0.0487
7.800e-06,1.2,10.15,0.0491
7.810e-06,0.2,10.33,0.0507
7.820e-06,-0.6,10.21,0.0507
7.830e-06,-0.4,10.15,0.0505
7.840e-06,-0.2,10.11,0.0475
7.850e-06,0,10.05,0.0475
7.860e-06,-0.8,10.09,0.0469
7.870e-06,-1.8,10.01,0.0493
7.880e-06,-2.2,10.09,0.0493
7.890e-06,-2,10.09,0.0489
7.900e-06,-1.2,10.07,0.0473
7.910e-06,-0.8,9.87,0.0471
7.920e-06,-0.8,9.79,0.0469
7.930e-06,-1.2,9.85,0.0473
7.940e-06,-1.4,9.93,0.0475
7.950e-06,-1.4,9.91,0.0477
7.960e-06,-0.8,9.87,0.0475
7.970e-06,-0.2,9.85,0.0469
7.980e-06,0.2,9.85,0.0461
7.990e-06,0.6,9.81,0.0465
8.000e-06,0.2,9.81,0.0473
8.010e-06,0.2,9.85,0.0475
8.020e-06,0.2,9.93,0.0475
8.030e-06,1,9.91,0.0473
8.040e-06,1.2,9.87,0.0471
8.050e-06,1.8,9.87,0.0471
8.060e-06,2.2,9.91,0.0473
8.070e-06,2,9.93,0.0475
8.080e-06,1.6,9.93,0.0479
8.090e-06,1.8,9.99,0.0479
8.100e-06,1.8,10.01,0.0483
8.110e-06,1.8,10.03,0.0477
8.120e-06,2,10.01,0.0477
8.130e-06,1.6,9.99,0.0479
8.140e-06,1.6,10.03,0.0483
8.150e-06,1.4,10.11,0.0481
8.160e-06,1,10.11,0.0487
8.170e-06,0.6,10.09,0.0485
8.180e-06,0.6,10.09,0.0483
8.190e-06,0.4,10.09,0.0485
8.200e-06,0.4,10.07,0.0479
8.210e-06,0.2,10.05,0.0483
8.220e-06,-0.2,10.03,0.0483
8.230e-06,-0.2,10.03,0.0481
8.240e-06,-0.2,10.07,0.0481
8.250e-06,-0.2,10.01,0.0485
8.260e-06,-0.4,9.99,0.0481
8.270e-06,-0.4,9.99,0.0475
8.280e-06,-0.2,9.99,0.0479
8.290e-06,0,9.97,0.0479
8.300e-06,-0.4,9.93,0.0483
8.310e-06,-0.2,9.93,0.0479
8.320e-06,-0.2,9.93,0.0475
8.330e-06,0.2,9.93,0.0477
8.340e-06,0.2,9.93,0.0479
8.350e-06,0.4,9.93,0.0479
8.360e-06,0.6,9.93,0.0475
8.370e-06,0.6,9.93,0.0473
8.380e-06,0.6,9.95,0.0475
8.390e-06,1,9.95,0.0481
8.400e-06,0.8,9.93,0.0477
8.410e-06,1,9.97,0.0479
8.420e-06,1,9.97,0.0475
8.430e-06,1.2,9.97,0.0481
8.440e-06,1,9.99,0.0477
8.450e-06,1.2,10.01,0.0477
8.460e-06,1,10.03,0.0483
8.470e-06,1,10.01,0.0483
8.480e-06,1,10.03,0.0481
8.490e-06,1.2,10.03,0.0481
8.500e-06,1,10.05,0.0487
8.510e-06,0.6,10.05,0.0483
8.520e-06,0.6,10.03,0.0483
8.530e-06,0.6,10.07,0.0485
8.540e-06,0.6,10.07,0.0479
8.550e-06,0.4,10.07,0.0481
8.560e-06,0.4,10.05,0.0483
8.570e-06,0,10.03,0.0483
8.580e-06,0.2,10.03,0.0481
8.590e-06,0.2,10.05,0.0483
8.600e-06,0.2,10.03,0.0475
8.610e-06,0.2,10.01,0.0481
8.620e-06,0,10.01,0.0483
8.630e-06,0.2,10.01,0.0479
8.640e-06,0.2,10.01,0.0487
8.650e-06,0.2,9.99,0.0481
8.660e-06,0,10.01,0.0479
8.670e-06,0.2,10.01,0.0477
8.680e-06,0.4,9.99,0.0479
8.690e-06,0.4,10.01,0.0479
8.700e-06,0.6,9.99,0.0481
8.710e-06,0.4,9.99,0.0479
8.720e-06,0.8,10.01,0.0477
8.730e-06,0.6,9.99,0.0481
8.740e-06,0.4,9.99,0.0481
8.750e-06,0.6,10.03,0.0479
8.760e-06,0.8,10.01,0.0479
8.770e-06,1,9.99,0.0485
8.780e-06,0.8,10.01,0.0483
8.790e-06,0.6,10.03,0.0481
8.800e-06,0.8,10.01,0.0481
8.810e-06,0.6,10.01,0.0481
8.820e-06,0.8,10.01,0.0479
8.830e-06,0.8,10.03,0.0481
8.840e-06,0.8,10.05,0.0481
8.850e-06,0.6,10.07,0.0481
8.860e-06,0.6,10.07,0.0483
8.870e-06,0.6,10.05,0.0483
8.880e-06,0.4,10.05,0.0485
8.890e-06,0.6,10.05,0.0483
8.900e-06,0.6,10.07,0.0479
8.910e-06,0.4,10.07,0.0483
8.920e-06,0.4,10.05,0.0483
8.930e-06,0.4,10.05,0.0487
8.940e-06,0.4,10.05,0.0483
8.950e-06,0.4,10.03,0.0487
8.960e-06,0.2,10.07,0.0481
8.970e-06,0.2,10.03,0.0481
8.980e-06,0.2,10.03,0.0481
8.990e-06,0.4,10.03,0.0483
9.000e-06,0.2,10.03,0.0477
9.010e-06,0.2,10.03,0.0483
9.020e-06,0.4,10.03,0.0483
9.030e-06,0.4,10.03,0.0483
9.040e-06,0.6,10.03,0.0485
9.050e-06,0.4,10.05,0.0483
9.060e-06,0.4,10.03,0.0479
9.070e-06,0.6,10.03,0.0483
9.080e-06,0.6,10.05,0.0483
9.090e-06,0.6,10.03,0.0481
9.100e-06,0.6,10.03,0.0479
9.110e-06,0.4,10.03,0.0481
9.120e-06,0.6,10.05,0.0483
9.130e-06,0.6,10.03,0.0481
9.140e-06,0.6,10.05,0.0485
9.150e-06,0.6,10.05,0.0481
9.160e-06,0.6,10.07,0.0481
9.170e-06,0.8,10.07,0.0485
9.180e-06,0.6,10.07,0.0481
9.190e-06,0.6,10.07,0.0485
9.200e-06,0.6,10.07,0.0487
9.210e-06,0.4,10.07,0.0485
9.220e-06,0.6,10.05,0.0483
9.230e-06,0.6,10.07,0.0487
9.240e-06,0.4,10.07,0.0487
9.250e-06,0.6,10.07,0.0485
9.260e-06,0.4,10.07,0.0485
9.270e-06,0.6,10.07,0.0485
9.280e-06,0.4,10.05,0.0483
9.290e-06,0.4,10.07,0.0483
9.300e-06,0.4,10.07,0.0485
9.310e-06,0.6,10.05,0.0485
9.320e-06,0.2,10.09,0.0483
9.330e-06,0.4,10.09,0.0483
9.340e-06,0.2,10.03,0.0483
9.350e-06,0.6,10.07,0.0487
9.360e-06,0.4,10.07,0.0481
9.370e-06,0.6,10.05,0.0483
9.380e-06,0.6,10.07,0.0483
9.390e-06,0.4,10.05,0.0485
9.400e-06,0.4,10.07,0.0479
9.410e-06,0.4,10.07,0.0489
9.420e-06,0.8,10.07,0.0481
9.430e-06,0.6,10.05,0.0483
9.440e-06,0.6,10.05,0.0479
9.450e-06,0.4,10.05,0.0485
9.460e-06,0.6,10.07,0.0485
9.470e-06,0.4,10.09,0.0485
9.480e-06,0.6,10.09,0.0483
9.490e-06,0.6,10.07,0.0483
9.500e-06,0.6,10.07,0.0485
9.510e-06,0.6,10.11,0.0487
9.520e-06,0.6,10.07,0.0485
9.530e-06,0.6,10.09,0.0483
9.540e-06,0.4,10.09,0.0487
9.550e-06,0.4,10.09,0.0479
9.560e-06,0.6,10.09,0.0485
9.570e-06,0.4,10.09,0.0487
9.580e-06,0.6,10.09,0.0487
9.590e-06,0.4,10.07,0.0481
9.600e-06,0.4,10.09,0.0485
9.610e-06,0.4,10.09,0.0487
9.620e-06,0.6,10.09,0.0485
9.630e-06,0.4,10.09,0.0483
9.640e-06,0.6,10.09,0.0483
9.650e-06,0.6,10.09,0.0485
9.660e-06,0.4,10.09,0.0483
9.670e-06,0.4,10.09,0.0483
9.680e-06,0.4,10.11,0.0487
9.690e-06,0.4,10.07,0.0483
9.700e-06,0.4,10.09,0.0485
9.710e-06,0.4,10.07,0.0483
9.720e-06,0.4,10.11,0.0485
9.730e-06,0.6,10.09,0.0485
9.740e-06,0.4,10.11,0.0485
9.750e-06,0.4,10.09,0.0483
9.760e-06,0.4,10.11,0.0487
9.770e-06,0.6,10.09,0.0481
9.780e-06,0.6,10.09,0.0487
9.790e-06,0.6,10.11,0.0481
9.800e-06,0.6,10.09,0.0483
9.810e-06,0.6,10.09,0.0483
9.820e-06,0.4,10.09,0.0487
9.830e-06,0.2,10.11,0.0485
9.840e-06,0.6,10.11,0.0485
9.850e-06,0.6,10.11,0.0487
9.860e-06,0.6,10.09,0.0487
9.870e-06,0.6,10.11,0.0485
9.880e-06,0.8,10.11,0.0487
9.890e-06,0.4,10.11,0.0487
9.900e-06,0.4,10.11,0.0487
9.910e-06,0.6,10.11,0.0485
9.920e-06,0.4,10.13,0.0487
9.930e-06,0.4,10.11,0.0487
9.940e-06,0.4,10.11,0.0487
9.950e-06,0.4,10.11,0.0485
9.960e-06,0.4,10.13,0.0487
9.970e-06,0.6,10.13,0.0483
9.980e-06,0.6,10.09,0.0489
9.990e-06,0.6,10.11,0.0487
1.000e-05,0.6,10.11,0.0487
1.001e-05,0.4,10.11,0.0489
1.002e-05,0.4,10.13,0.0487
1.003e-05,0.2,10.11,0.0485
