Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,
-2.398e-05,6.64,-0.0404
-2.397e-05,6.72,-0.042
-2.396e-05,6.72,-0.0412
-2.395e-05,6.72,-0.0428
-2.394e-05,6.64,-0.042
-2.393e-05,6.72,-0.042
-2.392e-05,6.72,-0.042
-2.391e-05,6.72,-0.042
-2.390e-05,6.64,-0.0412
-2.389e-05,6.72,-0.0428
-2.388e-05,6.72,-0.042
-2.387e-05,6.72,-0.0428
-2.386e-05,6.64,-0.042
-2.385e-05,6.64,-0.042
-2.384e-05,6.64,-0.042
-2.383e-05,6.64,-0.042
-2.382e-05,6.72,-0.042
-2.381e-05,6.64,-0.0428
-2.380e-05,6.72,-0.042
-2.379e-05,6.64,-0.0428
-2.378e-05,6.72,-0.0436
-2.377e-05,6.8,-0.0428
-2.376e-05,6.64,-0.0436
-2.375e-05,6.64,-0.0436
-2.374e-05,6.64,-0.042
-2.373e-05,6.72,-0.0428
-2.372e-05,6.72,-0.0428
-2.371e-05,6.64,-0.0436
-2.370e-05,6.64,-0.0428
-2.369e-05,6.72,-0.0412
-2.368e-05,6.72,-0.0444
-2.367e-05,6.64,-0.042
-2.366e-05,6.72,-0.0436
-2.365e-05,6.64,-0.0436
-2.364e-05,6.72,-0.042
-2.363e-05,6.88,-0.0444
-2.362e-05,6.72,-0.038
-2.361e-05,6.64,-0.0332
-2.360e-05,6.64,-0.0428
-2.359e-05,6.8,-0.0468
-2.358e-05,6.88,-0.0468
-2.357e-05,6.8,-0.0404
-2.356e-05,6.64,-0.0468
-2.355e-05,6.64,-0.042
-2.354e-05,6.72,-0.0428
-2.353e-05,6.8,-0.0428
-2.352e-05,6.64,-0.0412
-2.351e-05,6.64,-0.0412
-2.350e-05,6.72,-0.042
-2.349e-05,6.72,-0.042
-2.348e-05,6.72,-0.042
-2.347e-05,6.72,-0.042
-2.346e-05,6.72,-0.0412
-2.345e-05,6.72,-0.0428
-2.344e-05,6.72,-0.0428
-2.343e-05,6.72,-0.0428
-2.342e-05,6.64,-0.042
-2.341e-05,6.64,-0.0436
-2.340e-05,6.72,-0.0428
-2.339e-05,6.72,-0.0428
-2.338e-05,6.72,-0.0428
-2.337e-05,6.56,-0.0428
-2.336e-05,6.64,-0.0436
-2.335e-05,6.64,-0.042
-2.334e-05,6.8,-0.042
-2.333e-05,6.64,-0.0428
-2.332e-05,6.64,-0.042
-2.331e-05,6.72,-0.042
-2.330e-05,6.72,-0.042
-2.329e-05,6.72,-0.0412
-2.328e-05,6.64,-0.0428
-2.327e-05,6.64,-0.0412
-2.326e-05,6.72,-0.042
-2.325e-05,6.72,-0.0412
-2.324e-05,6.72,-0.042
-2.323e-05,6.72,-0.042
-2.322e-05,6.64,-0.042
-2.321e-05,6.72,-0.0412
-2.320e-05,6.72,-0.0412
-2.319e-05,6.64,-0.042
-2.318e-05,6.72,-0.0412
-2.317e-05,6.8,-0.0412
-2.316e-05,6.72,-0.0412
-2.315e-05,6.72,-0.042
-2.314e-05,6.72,-0.0396
-2.313e-05,6.8,-0.0396
-2.312e-05,6.8,-0.0412
-2.311e-05,6.8,-0.042
-2.310e-05,6.64,-0.0404
-2.309e-05,6.72,-0.0404
-2.308e-05,6.8,-0.0404
-2.307e-05,6.72,-0.0404
-2.306e-05,6.72,-0.0404
-2.305e-05,6.8,-0.0396
-2.304e-05,6.72,-0.0404
-2.303e-05,6.72,-0.0412
-2.302e-05,6.56,-0.0412
-2.301e-05,6.56,-0.0412
-2.300e-05,6.64,-0.0404
-2.299e-05,6.8,-0.0404
-2.298e-05,6.72,-0.0396
-2.297e-05,6.72,-0.0388
-2.296e-05,6.72,-0.0396
-2.295e-05,6.72,-0.0396
-2.294e-05,6.64,-0.0396
-2.293e-05,6.64,-0.0388
-2.292e-05,6.8,-0.0388
-2.291e-05,6.72,-0.0388
-2.290e-05,6.8,-0.0404
-2.289e-05,6.72,-0.0396
-2.288e-05,6.64,-0.0388
-2.287e-05,6.72,-0.0388
-2.286e-05,6.8,-0.0396
-2.285e-05,6.8,-0.038
-2.284e-05,6.64,-0.038
-2.283e-05,6.8,-0.0388
-2.282e-05,6.64,-0.0388
-2.281e-05,6.64,-0.0372
-2.280e-05,6.72,-0.038
-2.279e-05,6.72,-0.0388
-2.278e-05,6.72,-0.0388
-2.277e-05,6.64,-0.038
-2.276e-05,6.72,-0.0388
-2.275e-05,6.64,-0.0372
-2.274e-05,6.64,-0.038
-2.273e-05,6.8,-0.038
-2.272e-05,6.64,-0.038
-2.271e-05,6.72,-0.038
-2.270e-05,6.64,-0.038
-2.269e-05,6.72,-0.0372
-2.268e-05,6.72,-0.0372
-2.267e-05,6.72,-0.0372
-2.266e-05,6.72,-0.0372
-2.265e-05,6.64,-0.038
-2.264e-05,6.64,-0.038
-2.263e-05,6.72,-0.0372
-2.262e-05,6.72,-0.0372
-2.261e-05,6.72,-0.0372
-2.260e-05,6.72,-0.038
-2.259e-05,6.72,-0.0372
-2.258e-05,6.72,-0.0372
-2.257e-05,6.64,-0.0364
-2.256e-05,6.64,-0.0372
-2.255e-05,6.72,-0.0372
-2.254e-05,6.72,-0.0372
-2.253e-05,6.72,-0.0372
-2.252e-05,6.72,-0.0372
-2.251e-05,6.72,-0.0372
-2.250e-05,6.72,-0.0372
-2.249e-05,6.72,-0.0372
-2.248e-05,6.8,-0.0364
-2.247e-05,6.72,-0.0372
-2.246e-05,6.72,-0.0364
-2.245e-05,6.72,-0.0364
-2.244e-05,6.64,-0.0364
-2.243e-05,6.72,-0.0364
-2.242e-05,6.72,-0.0364
-2.241e-05,6.64,-0.0364
-2.240e-05,6.72,-0.0364
-2.239e-05,6.64,-0.0372
-2.238e-05,6.72,-0.0364
-2.237e-05,6.8,-0.0364
-2.236e-05,6.8,-0.0364
-2.235e-05,6.72,-0.0364
-2.234e-05,6.72,-0.0356
-2.233e-05,6.72,-0.0356
-2.232e-05,6.64,-0.0364
-2.231e-05,6.72,-0.0356
-2.230e-05,6.72,-0.0356
-2.229e-05,6.72,-0.0356
-2.228e-05,6.72,-0.0356
-2.227e-05,6.72,-0.0356
-2.226e-05,6.8,-0.0356
-2.225e-05,6.64,-0.0348
-2.224e-05,6.72,-0.0364
-2.223e-05,6.72,-0.034
-2.222e-05,6.72,-0.0356
-2.221e-05,6.64,-0.0356
-2.220e-05,6.72,-0.0348
-2.219e-05,6.64,-0.034
-2.218e-05,6.72,-0.0356
-2.217e-05,6.64,-0.0348
-2.216e-05,6.72,-0.0348
-2.215e-05,6.72,-0.0356
-2.214e-05,6.72,-0.0348
-2.213e-05,6.64,-0.0356
-2.212e-05,6.64,-0.034
-2.211e-05,6.72,-0.0348
-2.210e-05,6.64,-0.034
-2.209e-05,6.72,-0.0348
-2.208e-05,6.72,-0.0348
-2.207e-05,6.64,-0.0348
-2.206e-05,6.72,-0.0348
-2.205e-05,6.72,-0.0348
-2.204e-05,6.8,-0.034
-2.203e-05,6.72,-0.0348
-2.202e-05,6.8,-0.0332
-2.201e-05,6.72,-0.034
-2.200e-05,6.72,-0.0348
-2.199e-05,6.72,-0.034
-2.198e-05,6.72,-0.034
-2.197e-05,6.8,-0.034
-2.196e-05,6.72,-0.034
-2.195e-05,6.8,-0.0324
-2.194e-05,6.72,-0.0332
-2.193e-05,6.64,-0.0348
-2.192e-05,6.8,-0.034
-2.191e-05,6.72,-0.0332
-2.190e-05,6.8,-0.0332
-2.189e-05,6.88,-0.0332
-2.188e-05,6.64,-0.0332
-2.187e-05,6.64,-0.0332
-2.186e-05,6.8,-0.0332
-2.185e-05,6.72,-0.0324
-2.184e-05,6.64,-0.0332
-2.183e-05,6.64,-0.0332
-2.182e-05,6.72,-0.0324
-2.181e-05,6.72,-0.0324
-2.180e-05,6.72,-0.0324
-2.179e-05,6.72,-0.0324
-2.178e-05,6.64,-0.0316
-2.177e-05,6.72,-0.0332
-2.176e-05,6.64,-0.0332
-2.175e-05,6.8,-0.0324
-2.174e-05,6.72,-0.0324
-2.173e-05,6.72,-0.0324
-2.172e-05,6.72,-0.0324
-2.171e-05,6.72,-0.0308
-2.170e-05,6.72,-0.0324
-2.169e-05,6.8,-0.0316
-2.168e-05,6.72,-0.0316
-2.167e-05,6.72,-0.0308
-2.166e-05,6.64,-0.0316
-2.165e-05,6.72,-0.0316
-2.164e-05,6.64,-0.0316
-2.163e-05,6.72,-0.0316
-2.162e-05,6.64,-0.0316
-2.161e-05,6.8,-0.0308
-2.160e-05,6.72,-0.0316
-2.159e-05,6.8,-0.0308
-2.158e-05,6.72,-0.0308
-2.157e-05,6.72,-0.0316
-2.156e-05,6.64,-0.0308
-2.155e-05,6.72,-0.0316
-2.154e-05,6.72,-0.0316
-2.153e-05,6.64,-0.0308
-2.152e-05,6.72,-0.0316
-2.151e-05,6.72,-0.0308
-2.150e-05,6.64,-0.0308
-2.149e-05,6.64,-0.0308
-2.148e-05,6.64,-0.0308
-2.147e-05,6.8,-0.03
-2.146e-05,6.8,-0.03
-2.145e-05,6.72,-0.0308
-2.144e-05,6.72,-0.0316
-2.143e-05,6.72,-0.0308
-2.142e-05,6.72,-0.0308
-2.141e-05,6.72,-0.0308
-2.140e-05,6.8,-0.03
-2.139e-05,6.72,-0.03
-2.138e-05,6.72,-0.03
-2.137e-05,6.8,-0.0292
-2.136e-05,6.64,-0.0284
-2.135e-05,6.64,-0.0308
-2.134e-05,6.72,-0.03
-2.133e-05,6.8,-0.0292
-2.132e-05,6.64,-0.0292
-2.131e-05,6.64,-0.0292
-2.130e-05,6.72,-0.0284
-2.129e-05,6.72,-0.0292
-2.128e-05,6.72,-0.0292
-2.127e-05,6.72,-0.0292
-2.126e-05,6.64,-0.0292
-2.125e-05,6.72,-0.0284
-2.124e-05,6.72,-0.0284
-2.123e-05,6.72,-0.0284
-2.122e-05,6.72,-0.0284
-2.121e-05,6.64,-0.03
-2.120e-05,6.8,-0.0284
-2.119e-05,6.72,-0.0276
-2.118e-05,6.8,-0.0284
-2.117e-05,6.64,-0.0284
-2.116e-05,6.8,-0.0276
-2.115e-05,6.8,-0.0284
-2.114e-05,6.64,-0.0284
-2.113e-05,6.72,-0.0284
-2.112e-05,6.72,-0.0276
-2.111e-05,6.72,-0.0276
-2.110e-05,6.72,-0.0284
-2.109e-05,6.64,-0.0276
-2.108e-05,6.72,-0.0276
-2.107e-05,6.72,-0.0276
-2.106e-05,6.64,-0.0284
-2.105e-05,6.8,-0.0276
-2.104e-05,6.64,-0.0276
-2.103e-05,6.72,-0.0276
-2.102e-05,6.8,-0.0268
-2.101e-05,6.64,-0.0276
-2.100e-05,6.56,-0.0268
-2.099e-05,6.72,-0.0268
-2.098e-05,6.72,-0.0268
-2.097e-05,6.64,-0.0268
-2.096e-05,6.72,-0.0276
-2.095e-05,6.72,-0.0284
-2.094e-05,6.8,-0.0268
-2.093e-05,6.8,-0.0268
-2.092e-05,6.72,-0.0268
-2.091e-05,6.8,-0.0268
-2.090e-05,6.64,-0.0268
-2.089e-05,6.72,-0.026
-2.088e-05,6.64,-0.026
-2.087e-05,6.72,-0.0268
-2.086e-05,6.64,-0.026
-2.085e-05,6.72,-0.026
-2.084e-05,6.72,-0.026
-2.083e-05,6.72,-0.0268
-2.082e-05,6.64,-0.026
-2.081e-05,6.72,-0.026
-2.080e-05,6.72,-0.026
-2.079e-05,6.64,-0.026
-2.078e-05,6.72,-0.026
-2.077e-05,6.64,-0.0252
-2.076e-05,6.64,-0.026
-2.075e-05,6.72,-0.0252
-2.074e-05,6.64,-0.026
-2.073e-05,6.64,-0.026
-2.072e-05,6.64,-0.026
-2.071e-05,6.8,-0.026
-2.070e-05,6.72,-0.0252
-2.069e-05,6.72,-0.0252
-2.068e-05,6.64,-0.0252
-2.067e-05,6.8,-0.0252
-2.066e-05,6.64,-0.0252
-2.065e-05,6.72,-0.0252
-2.064e-05,6.72,-0.0252
-2.063e-05,6.64,-0.0252
-2.062e-05,6.72,-0.0252
-2.061e-05,6.72,-0.0252
-2.060e-05,6.72,-0.0236
-2.059e-05,6.64,-0.0252
-2.058e-05,6.72,-0.0244
-2.057e-05,6.72,-0.0244
-2.056e-05,6.64,-0.0236
-2.055e-05,6.72,-0.0244
-2.054e-05,6.64,-0.0244
-2.053e-05,6.72,-0.0244
-2.052e-05,6.72,-0.0244
-2.051e-05,6.72,-0.0244
-2.050e-05,6.72,-0.0236
-2.049e-05,6.72,-0.0236
-2.048e-05,6.64,-0.0244
-2.047e-05,6.72,-0.0228
-2.046e-05,6.8,-0.0244
-2.045e-05,6.72,-0.0228
-2.044e-05,6.64,-0.0244
-2.043e-05,6.72,-0.0244
-2.042e-05,6.72,-0.0236
-2.041e-05,6.64,-0.0228
-2.040e-05,6.72,-0.0228
-2.039e-05,6.64,-0.0236
-2.038e-05,6.8,-0.022
-2.037e-05,6.64,-0.0228
-2.036e-05,6.64,-0.0236
-2.035e-05,6.64,-0.022
-2.034e-05,6.64,-0.0228
-2.033e-05,6.72,-0.0228
-2.032e-05,6.64,-0.0228
-2.031e-05,6.72,-0.022
-2.030e-05,6.8,-0.022
-2.029e-05,6.8,-0.0228
-2.028e-05,6.72,-0.022
-2.027e-05,6.64,-0.0228
-2.026e-05,6.64,-0.022
-2.025e-05,6.64,-0.0228
-2.024e-05,6.56,-0.022
-2.023e-05,6.64,-0.022
-2.022e-05,6.64,-0.022
-2.021e-05,6.64,-0.022
-2.020e-05,6.64,-0.0212
-2.019e-05,6.72,-0.022
-2.018e-05,6.72,-0.022
-2.017e-05,6.72,-0.022
-2.016e-05,6.72,-0.022
-2.015e-05,6.64,-0.022
-2.014e-05,6.72,-0.022
-2.013e-05,6.72,-0.022
-2.012e-05,6.72,-0.022
-2.011e-05,6.64,-0.0212
-2.010e-05,6.72,-0.0212
-2.009e-05,6.72,-0.022
-2.008e-05,6.8,-0.0212
-2.007e-05,6.64,-0.0212
-2.006e-05,6.72,-0.0196
-2.005e-05,6.72,-0.022
-2.004e-05,6.72,-0.0212
-2.003e-05,6.64,-0.0204
-2.002e-05,6.72,-0.0212
-2.001e-05,6.8,-0.0212
-2.000e-05,6.72,-0.022
-1.999e-05,6.72,-0.0212
-1.998e-05,6.72,-0.0204
-1.997e-05,6.72,-0.0204
-1.996e-05,6.72,-0.0204
-1.995e-05,6.72,-0.0196
-1.994e-05,6.8,-0.0196
-1.993e-05,6.64,-0.0204
-1.992e-05,6.72,-0.0212
-1.991e-05,6.8,-0.0212
-1.990e-05,6.72,-0.0188
-1.989e-05,6.72,-0.0188
-1.988e-05,6.72,-0.0196
-1.987e-05,6.64,-0.0204
-1.986e-05,6.72,-0.0196
-1.985e-05,6.72,-0.0196
-1.984e-05,6.64,-0.0196
-1.983e-05,6.64,-0.0196
-1.982e-05,6.8,-0.0196
-1.981e-05,6.72,-0.0196
-1.980e-05,6.72,-0.0196
-1.979e-05,6.64,-0.0188
-1.978e-05,6.72,-0.0188
-1.977e-05,6.72,-0.0196
-1.976e-05,6.72,-0.018
-1.975e-05,6.72,-0.0188
-1.974e-05,6.64,-0.0196
-1.973e-05,6.56,-0.0188
-1.972e-05,6.72,-0.018
-1.971e-05,6.72,-0.018
-1.970e-05,6.72,-0.0188
-1.969e-05,6.64,-0.018
-1.968e-05,6.8,-0.018
-1.967e-05,6.64,-0.018
-1.966e-05,6.64,-0.0188
-1.965e-05,6.64,-0.018
-1.964e-05,6.72,-0.0188
-1.963e-05,6.72,-0.018
-1.962e-05,6.72,-0.0172
-1.961e-05,6.72,-0.018
-1.960e-05,6.72,-0.018
-1.959e-05,6.72,-0.0188
-1.958e-05,6.72,-0.0164
-1.957e-05,6.8,-0.018
-1.956e-05,6.72,-0.018
-1.955e-05,6.64,-0.018
-1.954e-05,6.72,-0.0172
-1.953e-05,6.56,-0.018
-1.952e-05,6.72,-0.0164
-1.951e-05,6.64,-0.018
-1.950e-05,6.72,-0.0172
-1.949e-05,6.64,-0.0172
-1.948e-05,6.72,-0.0172
-1.947e-05,6.72,-0.0164
-1.946e-05,6.72,-0.0172
-1.945e-05,6.72,-0.0172
-1.944e-05,6.64,-0.0164
-1.943e-05,6.64,-0.0172
-1.942e-05,6.72,-0.0164
-1.941e-05,6.72,-0.0164
-1.940e-05,6.8,-0.0164
-1.939e-05,6.8,-0.0164
-1.938e-05,6.96,-0.0172
-1.937e-05,6.32,-0.0588
-1.936e-05,6.56,0.0052
-1.935e-05,7.2,-0.0124
-1.934e-05,6.72,-0.0236
-1.933e-05,6.16,-0.0124
-1.932e-05,6.56,-0.014
-1.931e-05,6.96,-0.0228
-1.930e-05,6.88,-0.0132
-1.929e-05,6.56,-0.0108
-1.928e-05,6.4,-0.022
-1.927e-05,6.8,-0.0188
-1.926e-05,7.04,-0.0116
-1.925e-05,6.72,-0.0172
-1.924e-05,6.32,-0.0204
-1.923e-05,6.56,-0.0148
-1.922e-05,6.96,-0.0172
-1.921e-05,6.88,-0.018
-1.920e-05,6.56,-0.0148
-1.919e-05,6.56,-0.0196
-1.918e-05,6.72,-0.0204
-1.917e-05,6.88,-0.0148
-1.916e-05,6.72,-0.0164
-1.915e-05,6.56,-0.0188
-1.914e-05,6.56,-0.0188
-1.913e-05,6.96,-0.0156
-1.912e-05,6.8,-0.0172
-1.911e-05,6.56,-0.0164
-1.910e-05,6.56,-0.0188
-1.909e-05,6.8,-0.0188
-1.908e-05,6.8,-0.018
-1.907e-05,6.72,-0.0172
-1.906e-05,6.56,-0.0196
-1.905e-05,6.56,-0.0188
-1.904e-05,6.8,-0.0172
-1.903e-05,6.8,-0.018
-1.902e-05,6.56,-0.0196
-1.901e-05,6.56,-0.018
-1.900e-05,6.72,-0.018
-1.899e-05,6.8,-0.018
-1.898e-05,6.64,-0.0172
-1.897e-05,6.56,-0.0196
-1.896e-05,6.64,-0.018
-1.895e-05,6.72,-0.0172
-1.894e-05,6.72,-0.0188
-1.893e-05,6.64,-0.0196
-1.892e-05,6.64,-0.0196
-1.891e-05,6.8,-0.0188
-1.890e-05,6.72,-0.018
-1.889e-05,6.64,-0.0196
-1.888e-05,6.64,-0.0188
-1.887e-05,6.64,-0.0196
-1.886e-05,6.64,-0.0188
-1.885e-05,6.64,-0.0188
-1.884e-05,6.64,-0.0196
-1.883e-05,6.64,-0.0204
-1.882e-05,6.72,-0.0188
-1.881e-05,6.72,-0.0188
-1.880e-05,6.72,-0.0196
-1.879e-05,6.64,-0.0188
-1.878e-05,6.64,-0.0196
-1.877e-05,6.72,-0.0196
-1.876e-05,6.64,-0.0196
-1.875e-05,6.64,-0.0204
-1.874e-05,6.64,-0.0212
-1.873e-05,6.64,-0.0188
-1.872e-05,6.64,-0.0204
-1.871e-05,6.56,-0.0204
-1.870e-05,6.72,-0.0212
-1.869e-05,6.72,-0.0204
-1.868e-05,6.72,-0.0196
-1.867e-05,6.64,-0.0204
-1.866e-05,6.64,-0.0196
-1.865e-05,6.64,-0.0204
-1.864e-05,6.72,-0.0204
-1.863e-05,6.72,-0.0212
-1.862e-05,6.64,-0.0204
-1.861e-05,6.64,-0.0212
-1.860e-05,6.64,-0.0204
-1.859e-05,6.64,-0.0212
-1.858e-05,6.56,-0.0212
-1.857e-05,6.64,-0.0212
-1.856e-05,6.64,-0.0212
-1.855e-05,6.72,-0.0204
-1.854e-05,6.56,-0.0204
-1.853e-05,6.72,-0.0204
-1.852e-05,6.72,-0.0212
-1.851e-05,6.64,-0.0212
-1.850e-05,6.64,-0.0212
-1.849e-05,6.72,-0.0204
-1.848e-05,6.56,-0.022
-1.847e-05,6.72,-0.022
-1.846e-05,6.64,-0.022
-1.845e-05,6.64,-0.022
-1.844e-05,6.8,-0.0212
-1.843e-05,6.56,-0.022
-1.842e-05,6.72,-0.0212
-1.841e-05,6.72,-0.022
-1.840e-05,6.56,-0.022
-1.839e-05,6.64,-0.022
-1.838e-05,6.64,-0.022
-1.837e-05,6.8,-0.0228
-1.836e-05,6.72,-0.0228
-1.835e-05,6.56,-0.0228
-1.834e-05,6.64,-0.022
-1.833e-05,6.72,-0.022
-1.832e-05,6.64,-0.022
-1.831e-05,6.64,-0.022
-1.830e-05,6.56,-0.022
-1.829e-05,6.64,-0.022
-1.828e-05,6.72,-0.0228
-1.827e-05,6.64,-0.0236
-1.826e-05,6.64,-0.022
-1.825e-05,6.72,-0.0228
-1.824e-05,6.64,-0.0228
-1.823e-05,6.72,-0.022
-1.822e-05,6.64,-0.022
-1.821e-05,6.72,-0.0228
-1.820e-05,6.64,-0.0228
-1.819e-05,6.72,-0.022
-1.818e-05,6.64,-0.0228
-1.817e-05,6.72,-0.0236
-1.816e-05,6.64,-0.0228
-1.815e-05,6.56,-0.022
-1.814e-05,6.72,-0.0228
-1.813e-05,6.72,-0.022
-1.812e-05,6.72,-0.0236
-1.811e-05,6.64,-0.0228
-1.810e-05,6.72,-0.0228
-1.809e-05,6.72,-0.0236
-1.808e-05,6.64,-0.0236
-1.807e-05,6.64,-0.0228
-1.806e-05,6.64,-0.0228
-1.805e-05,6.64,-0.0244
-1.804e-05,6.72,-0.0236
-1.803e-05,6.72,-0.0236
-1.802e-05,6.64,-0.0228
-1.801e-05,6.64,-0.0228
-1.800e-05,6.72,-0.022
-1.799e-05,6.64,-0.0236
-1.798e-05,6.72,-0.0236
-1.797e-05,6.64,-0.0236
-1.796e-05,6.64,-0.0244
-1.795e-05,6.64,-0.0236
-1.794e-05,6.64,-0.0228
-1.793e-05,6.64,-0.0236
-1.792e-05,6.64,-0.0236
-1.791e-05,6.72,-0.0244
-1.790e-05,6.64,-0.0244
-1.789e-05,6.56,-0.0236
-1.788e-05,6.64,-0.0244
-1.787e-05,6.72,-0.0236
-1.786e-05,6.64,-0.0236
-1.785e-05,6.64,-0.0244
-1.784e-05,6.64,-0.0244
-1.783e-05,6.72,-0.0236
-1.782e-05,6.8,-0.0236
-1.781e-05,6.64,-0.0244
-1.780e-05,6.56,-0.0236
-1.779e-05,6.64,-0.0244
-1.778e-05,6.64,-0.0252
-1.777e-05,6.72,-0.0236
-1.776e-05,6.64,-0.0252
-1.775e-05,6.72,-0.0244
-1.774e-05,6.64,-0.0252
-1.773e-05,6.56,-0.0244
-1.772e-05,6.64,-0.0244
-1.771e-05,6.64,-0.0244
-1.770e-05,6.64,-0.0252
-1.769e-05,6.64,-0.0244
-1.768e-05,6.64,-0.0244
-1.767e-05,6.64,-0.0244
-1.766e-05,6.64,-0.026
-1.765e-05,6.72,-0.026
-1.764e-05,6.72,-0.026
-1.763e-05,6.56,-0.0244
-1.762e-05,6.72,-0.0252
-1.761e-05,6.64,-0.0244
-1.760e-05,6.56,-0.0244
-1.759e-05,6.64,-0.026
-1.758e-05,6.64,-0.0244
-1.757e-05,6.64,-0.0252
-1.756e-05,6.64,-0.026
-1.755e-05,6.64,-0.0244
-1.754e-05,6.72,-0.026
-1.753e-05,6.72,-0.026
-1.752e-05,6.64,-0.026
-1.751e-05,6.64,-0.026
-1.750e-05,6.72,-0.026
-1.749e-05,6.72,-0.026
-1.748e-05,6.64,-0.026
-1.747e-05,6.64,-0.026
-1.746e-05,6.72,-0.026
-1.745e-05,6.72,-0.026
-1.744e-05,6.56,-0.026
-1.743e-05,6.72,-0.0252
-1.742e-05,6.72,-0.0244
-1.741e-05,6.64,-0.0268
-1.740e-05,6.64,-0.026
-1.739e-05,6.72,-0.026
-1.738e-05,6.64,-0.0268
-1.737e-05,6.64,-0.026
-1.736e-05,6.64,-0.026
-1.735e-05,6.56,-0.0276
-1.734e-05,6.64,-0.0268
-1.733e-05,6.64,-0.026
-1.732e-05,6.72,-0.0252
-1.731e-05,6.64,-0.026
-1.730e-05,6.64,-0.0268
-1.729e-05,6.72,-0.026
-1.728e-05,6.72,-0.0276
-1.727e-05,6.56,-0.0276
-1.726e-05,6.64,-0.0268
-1.725e-05,6.72,-0.0276
-1.724e-05,6.56,-0.0268
-1.723e-05,6.72,-0.0276
-1.722e-05,6.64,-0.026
-1.721e-05,6.72,-0.0268
-1.720e-05,6.64,-0.0276
-1.719e-05,6.64,-0.0268
-1.718e-05,6.56,-0.0268
-1.717e-05,6.72,-0.0268
-1.716e-05,6.64,-0.0276
-1.715e-05,6.64,-0.0276
-1.714e-05,6.64,-0.0268
-1.713e-05,6.64,-0.0284
-1.712e-05,6.72,-0.0276
-1.711e-05,6.64,-0.0276
-1.710e-05,6.64,-0.0268
-1.709e-05,6.64,-0.0268
-1.708e-05,6.64,-0.0276
-1.707e-05,6.72,-0.0276
-1.706e-05,6.64,-0.0284
-1.705e-05,6.56,-0.0276
-1.704e-05,6.64,-0.0292
-1.703e-05,6.64,-0.0284
-1.702e-05,6.64,-0.0292
-1.701e-05,6.72,-0.0276
-1.700e-05,6.64,-0.0276
-1.699e-05,6.72,-0.0268
-1.698e-05,6.72,-0.0268
-1.697e-05,6.64,-0.0276
-1.696e-05,6.72,-0.0284
-1.695e-05,6.64,-0.0284
-1.694e-05,6.64,-0.0276
-1.693e-05,6.64,-0.0284
-1.692e-05,6.72,-0.0292
-1.691e-05,6.72,-0.0284
-1.690e-05,6.56,-0.0284
-1.689e-05,6.64,-0.0276
-1.688e-05,6.64,-0.0284
-1.687e-05,6.72,-0.0292
-1.686e-05,6.64,-0.0292
-1.685e-05,6.64,-0.0284
-1.684e-05,6.64,-0.0292
-1.683e-05,6.64,-0.0284
-1.682e-05,6.64,-0.0284
-1.681e-05,6.72,-0.0292
-1.680e-05,6.64,-0.0284
-1.679e-05,6.64,-0.03
-1.678e-05,6.64,-0.0292
-1.677e-05,6.64,-0.0292
-1.676e-05,6.64,-0.03
-1.675e-05,6.64,-0.0292
-1.674e-05,6.72,-0.0292
-1.673e-05,6.72,-0.0292
-1.672e-05,6.72,-0.0292
-1.671e-05,6.64,-0.0292
-1.670e-05,6.72,-0.03
-1.669e-05,6.64,-0.0292
-1.668e-05,6.72,-0.0284
-1.667e-05,6.72,-0.0292
-1.666e-05,6.72,-0.0292
-1.665e-05,6.72,-0.0308
-1.664e-05,6.72,-0.03
-1.663e-05,6.72,-0.0292
-1.662e-05,6.64,-0.03
-1.661e-05,6.64,-0.0292
-1.660e-05,6.72,-0.03
-1.659e-05,6.64,-0.0292
-1.658e-05,6.72,-0.0292
-1.657e-05,6.72,-0.03
-1.656e-05,6.64,-0.0308
-1.655e-05,6.64,-0.03
-1.654e-05,6.64,-0.0308
-1.653e-05,6.72,-0.0308
-1.652e-05,6.72,-0.0308
-1.651e-05,6.64,-0.0308
-1.650e-05,6.64,-0.0308
-1.649e-05,6.56,-0.0308
-1.648e-05,6.56,-0.0316
-1.647e-05,6.64,-0.03
-1.646e-05,6.64,-0.03
-1.645e-05,6.64,-0.0308
-1.644e-05,6.56,-0.0308
-1.643e-05,6.72,-0.0308
-1.642e-05,6.56,-0.0308
-1.641e-05,6.64,-0.03
-1.640e-05,6.72,-0.0316
-1.639e-05,6.56,-0.0308
-1.638e-05,6.64,-0.0316
-1.637e-05,6.72,-0.03
-1.636e-05,6.64,-0.0308
-1.635e-05,6.64,-0.0316
-1.634e-05,6.72,-0.0316
-1.633e-05,6.72,-0.0324
-1.632e-05,6.64,-0.0308
-1.631e-05,6.72,-0.0308
-1.630e-05,6.64,-0.0308
-1.629e-05,6.56,-0.0308
-1.628e-05,6.72,-0.0316
-1.627e-05,6.72,-0.0316
-1.626e-05,6.64,-0.0316
-1.625e-05,6.8,-0.0316
-1.624e-05,6.64,-0.0316
-1.623e-05,6.56,-0.0324
-1.622e-05,6.64,-0.0308
-1.621e-05,6.64,-0.0324
-1.620e-05,6.64,-0.0316
-1.619e-05,6.64,-0.0332
-1.618e-05,6.64,-0.0316
-1.617e-05,6.72,-0.0316
-1.616e-05,6.64,-0.0316
-1.615e-05,6.64,-0.0316
-1.614e-05,6.64,-0.0324
-1.613e-05,6.72,-0.0316
